job_id,source,job_title,company,location,description,skills,careers_required,date_posted,url,career_tag,soft_skills_detected,extraction_date,description_final
67c94170ab7fcb76cf4e6498ff3d06b3,jooble,Administrador punto de venta,Joadja Distillery,"Ibagué, Tolima, Colombia",,,[],7/7/2025 19:13,https://co.linkedin.com/jobs/view/administrador-punto-de-venta-at-joadja-distillery-4263631502,Administración de Empresas,[],7/9/2025,
5485675d4529c89545810964643c91df,jooble,Administrador de Tienda / Armenia,Gente Útil S.A.,"Armenia, Quindío, Colombia",,,[],7/7/2025 19:13,https://co.linkedin.com/jobs/view/administrador-de-tienda-armenia-at-gente-%C3%BAtil-s-a-4263629848,Administración de Empresas,[],7/9/2025,
5bff2284dd8fa213418acc4c5506505e,jooble,"Administrador de Almacén en Consignación (Ubicacion Mina Concheño ,Teloloapan, Guerrero)",Epiroc,Mexico,,,[],7/7/2025 19:01,https://mx.linkedin.com/jobs/view/administrador-de-almac%C3%A9n-en-consignaci%C3%B3n-ubicacion-mina-conche%C3%B1o-teloloapan-guerrero-at-epiroc-4262189950,Administración de Empresas,[],7/9/2025,
e70dd74738dfbce2e809910ff8db6e81,jooble,Administrador de Infraestructura (SysAdmin) - ESPAÑA - Madrid,UNIGIS,Mexico,,"['System Administration', 'Infrastructure Management', 'Security', 'Performance Optimization', 'User Management', 'Data Protection', 'Process Automation', 'Virtualization', 'Technical Support', 'Problem Diagnosis', 'Disaster Recovery', 'Database Management', 'Windows', 'Linux', 'Networking', 'Storage']",[],7/7/2025 18:53,https://mx.linkedin.com/jobs/view/administrador-de-infraestructura-sysadmin-espa%C3%B1a-madrid-at-unigis-4259885812,Administración de Empresas,[],7/9/2025,
8b8318ddc30adfbcb3abe148d443bedb,jooble,Administrador de Infraestructura (SysAdmin) - ESPAÑA - Madrid,UNIGIS,"Madrid, Madrid, Spain",,"['System Administration', 'Infrastructure Management', 'Security', 'Performance Optimization', 'User Management', 'Data Protection', 'Troubleshooting', 'Backup Management', 'Disaster Recovery', 'Virtualization', 'Team Collaboration', 'Critical Incident Support', 'Windows', 'Linux', 'Networking', 'Database Management']",[],7/7/2025 18:53,https://es.linkedin.com/jobs/view/administrador-de-infraestructura-sysadmin-espa%C3%B1a-madrid-at-unigis-4259885812,Administración de Empresas,[],7/9/2025,
764e544c2ad9d31debd163816eb32830,jooble,ADMINISTRADOR DE DADOS,G4F,Nigeria,,"['Data Management', 'Data Governance', 'Data Migration Strategies', 'Data Integration', 'Metadata Administration', 'Relational Data Modeling', 'Multidimensional Data Modeling', 'Non-relational Data Modeling', 'Data Design', 'Logical Model Maintenance', 'Physical Model Maintenance', 'Metadata Creation', 'Oracle Designer', 'ERWin', 'Oracle Data Modeler', 'SAP Power Designer']",[],7/7/2025 18:49,https://ng.linkedin.com/jobs/view/administrador-de-dados-at-g4f-4262190808,Administración de Empresas,[],7/9/2025,
11ac39147451121ae5698d8738ac25d3,jooble,Administrador Linux + Wintel - Híbrido CABA,Acciona IT,Argentina,,"['Linux', 'Windows', 'System Support', 'Server Enrollment', 'Security Patching', 'Monitoring', 'Backup', 'Agent Deployment', 'System Hardening', 'Incident Resolution', 'Connectivity Validation', 'Documentation']",[],7/7/2025 18:45,https://ar.linkedin.com/jobs/view/administrador-linux-%2B-wintel-h%C3%ADbrido-caba-at-acciona-it-4259890518,Administración de Empresas,[],7/9/2025,
3536145c3583af7c968174137a6931b5,jooble,Administrador(a) De Tienda - Bucaramanga,Cueros Vélez,"Bucaramanga, Santander, Colombia",,,[],7/7/2025 17:50,https://co.linkedin.com/jobs/view/administrador-a-de-tienda-bucaramanga-at-cueros-v%C3%A9lez-4263603645,Administración de Empresas,[],7/9/2025,
72b29e530e89ba5d1021d1d8db6eded4,jooble,Jefe Administrador de Punto de Venta,Lili Pink & Yoi,"Pereira, Risaralda, Colombia",,,[],7/7/2025 17:50,https://co.linkedin.com/jobs/view/jefe-administrador-de-punto-de-venta-at-lili-pink-yoi-4263602883,Administración de Empresas,[],7/9/2025,
84418e06c74ba090c7b9f9c980eb89cc,jooble,Jefe Administrador de Punto de Venta,Lili Pink & Yoi,"Dosquebradas, Risaralda, Colombia",,,[],7/7/2025 17:50,https://co.linkedin.com/jobs/view/jefe-administrador-de-punto-de-venta-at-lili-pink-yoi-4263609040,Administración de Empresas,[],7/9/2025,
55dad7033f747321fdaeb9a58a5151a1,jooble,Jefe Administrador de Punto de Venta,Lili Pink & Yoi,"Pereira, Risaralda, Colombia",,,[],7/7/2025 17:50,https://co.linkedin.com/jobs/view/jefe-administrador-de-punto-de-venta-at-lili-pink-yoi-4263604589,Administración de Empresas,[],7/9/2025,
fb71960452d2c308a14e6e67f9d3c03d,jooble,Jefe Administrador de Punto de Venta,Lili Pink & Yoi,"Dosquebradas, Risaralda, Colombia",,,[],7/7/2025 17:50,https://co.linkedin.com/jobs/view/jefe-administrador-de-punto-de-venta-at-lili-pink-yoi-4263608044,Administración de Empresas,[],7/9/2025,
c7c3617f841d2149394a7b98d4f71c9a,jooble,Administrador de base de datos,VASS LATAM,"Lima, Lima, Peru",,"['Database Administration', 'SQL', 'NoSQL', 'Postgresql', 'Pgadmin', 'Psql Command', 'Performance Monitoring', 'Data Security Policies', 'Data Recovery', 'Azure Environments', 'Data Indexing', 'Data Masking', 'Data Structure Optimization']",[],7/7/2025 17:18,https://pe.linkedin.com/jobs/view/administrador-de-base-de-datos-at-vass-latam-4263496429,Administración de Empresas,[],7/9/2025,
ac63ac46f9d6e0a42e8f0f6bcfc04be5,jooble,Administrador Jr (Contador Público),Timeless Brands,"San Pedro Garza García, Nuevo León, Mexico",,"['Financial Management', 'Administrative Management', 'Analytical Skills', 'Communication Skills', 'Organizational Skills', 'Proactivity', 'Pressure Management', 'Team Coordination', 'Inventory Control', 'Payroll Processing', 'Legal Compliance', 'Operational Supervision', 'Task Management', 'Use of Administrative Platforms', 'Basic Accounting Knowledge', 'Cash Management']",[],7/7/2025 17:15,https://mx.linkedin.com/jobs/view/administrador-jr-contador-p%C3%BAblico-at-timeless-brands-4263497324,Administración de Empresas,[],7/9/2025,
b4d51af2042b262aaf716b6cdddbecaf,jooble,Generador de Talento Administrador de Sucursal,HSBC,"Puebla, Puebla, Mexico",,,[],7/7/2025 17:07,https://mx.linkedin.com/jobs/view/generador-de-talento-administrador-de-sucursal-at-hsbc-4263497221,Administración de Empresas,[],7/9/2025,
7958d0a084ee3402660eb5946ca2ad24,jooble,Administrador IIS Senior (Support Engineer),???,Colombia,,"['SQL Server', 'IIS', 'Automation', 'T-SQL', 'Windows Server', 'Networking', 'CI/CD', 'PowerShell', 'Monitoring', 'AppDynamics', 'ScienceLogic', 'GitHub', 'Jenkins', 'Jira', 'Confluence']",[],7/7/2025 17:01,https://co.linkedin.com/jobs/view/administrador-iis-senior-support-engineer-at-softtek-4263491645,Administración de Empresas,[],7/9/2025,
7da33d7ea8e8ec87c577c021af8b66a3,jooble,Administrador Téc. Vendas Pleno - Toledo/PR,IHARA Defensivos Agrícolas,"Toledo, Paraná, Brazil",,,[],7/7/2025 16:55,https://br.linkedin.com/jobs/view/administrador-t%C3%A9c-vendas-pleno-toledo-pr-at-ihara-defensivos-agr%C3%ADcolas-4259885160,Administración de Empresas,[],7/9/2025,
64421f8b0c663d6a011a15728dbe0a32,jooble,Administrador de recursos,Samantha de España Catering,"Alcobendas, Madrid, Spain",,,[],7/7/2025 16:31,https://es.linkedin.com/jobs/view/administrador-de-recursos-at-samantha-de-espa%C3%B1a-catering-4259874868,Administración de Empresas,[],7/9/2025,
6a5d27304c91a5ef93e697156e7e1c94,jooble,Administrador de cuenta,SIMELEC S.A.,"Iquique, Tarapacá, Chile",,"['Project Development', 'Maintenance', 'Paving', 'Construction', 'Contract Management']",[],7/7/2025 16:18,https://cl.linkedin.com/jobs/view/administrador-de-cuenta-at-simelec-s-a-4259873912,Administración de Empresas,[],7/9/2025,
35d65b709349e51b68b08cf5fb7feacf,jooble,Administrador Ssr de Sistemas Operativos,Advision S.A.,Argentina,,,[],7/7/2025 16:16,https://ar.linkedin.com/jobs/view/administrador-ssr-de-sistemas-operativos-at-advision-s-a-4259878254,Administración de Empresas,[],7/9/2025,
890dcaef0ebb0aa5ad69d3ef350fb08a,jooble,Administrador de tienda,Circle K,"Acapulco de Juárez, Guerrero, Mexico",,"['Inventory Management', 'Cash Handling', 'Customer Service', 'Leadership']",[],7/7/2025 16:07,https://mx.linkedin.com/jobs/view/administrador-de-tienda-at-circle-k-4262166362,Administración de Empresas,[],7/9/2025,
f059360dcd864853f33c7347a7b251f1,jooble,Administrador de sistemas,Schwartz & Meyer,"Torrejón de Ardoz, Madrid, Spain",,[],[],7/7/2025 15:44,https://es.linkedin.com/jobs/view/administrador-de-sistemas-at-schwartz-meyer-4263479835,Administración de Empresas,[],7/9/2025,
b0e69ac9ac13aa6d1745de6dd3f5a293,jooble,Administrador Kubernetes,METRICA,,,"['Kubernetes Administration', 'Docker', 'CI/CD Tools', 'Jenkins', 'GitLab CI', 'Openshift']",[],7/7/2025 15:14,https://es.linkedin.com/jobs/view/administrador-kubernetes-at-metrica-4259837221,Administración de Empresas,[],7/9/2025,
f394201845ca0245607a95d87731534d,jooble,ADMINISTRADOR DE SISTEMAS (M/F),FNAC Portugal,Portugal,,"['Linux/Unix Administration', 'Windows Administration', 'Database Management', 'Scripting', 'Automation', 'System Monitoring', 'Disaster Recovery', 'Collaboration', 'Problem Solving', 'Critical Thinking', 'Flexibility', 'Resilience', 'Adaptability']",[],7/7/2025 15:00,https://pt.linkedin.com/jobs/view/administrador-de-sistemas-m-f-at-fnac-portugal-4262164140,Administración de Empresas,[],7/9/2025,
b7d68056b869347c54c98f7750cf6a4d,jooble,Administrador de sistemas y redes,Bios Technology Solutions,"Granada, Andalusia, Spain",,,[],7/7/2025 14:45,https://es.linkedin.com/jobs/view/administrador-de-sistemas-y-redes-at-bios-technology-solutions-4259867567,Administración de Empresas,[],7/9/2025,
108b7cd669103d930bdf92c3bdb0a229,jooble, Administrador Senior de Sistemas y Seguridad IT (Inglés B2/C1),Hays,"Alcalá de Henares, Madrid, Spain",,,[],7/7/2025 14:17,https://es.linkedin.com/jobs/view/administrador-senior-de-sistemas-y-seguridad-it-ingl%C3%A9s-b2-c1-at-hays-4259868094,Administración de Empresas,[],7/9/2025,
5fd59950f6fe4377bda4f7b39499f50b,jooble,Encargado de Soporte Corporativo y Administrador de Sistemas,Sika,"San Joaquín, Región Metropolitana, Chile",,"['Server Infrastructure', 'Telecommunications', 'LAN', 'WAN', 'IT Security', 'Software', 'Hardware', 'Technical Support', 'System Configuration', 'Corporate IT Systems', 'Project Compliance', 'Image Deployment', 'Network Management', 'External Coordination', 'Troubleshooting', 'Problem Solving']",[],7/7/2025 13:51,https://cl.linkedin.com/jobs/view/encargado-de-soporte-corporativo-y-administrador-de-sistemas-at-sika-4262143615,Administración de Empresas,[],7/9/2025,
51aad92e19dbe7059d4f2f9b5bf9aace,jooble,Administrador Sistemas Operativos SSR.,PlanIT,Argentina,,,[],7/7/2025 13:46,https://ar.linkedin.com/jobs/view/administrador-sistemas-operativos-ssr-at-planit-4259866162,Administración de Empresas,[],7/9/2025,
d2a0cde0e200f10347407a1dbca11adc,jooble,Administrador del sistema,Data Conversion Service SA Chile,Chile,,,[],7/7/2025 13:27,https://cl.linkedin.com/jobs/view/administrador-del-sistema-at-data-conversion-services-sa-4262158013,Administración de Empresas,[],7/9/2025,
f78a9199c05fa8abf55de36f7143e975,jooble,Administrador BD Senior (SQL Server) - Híbrido en Bogotá,CINTE Colombia,"Bogotá, Bogotá, Colombia",,,[],7/7/2025 13:23,https://co.linkedin.com/jobs/view/administrador-bd-senior-sql-server-h%C3%ADbrido-en-bogot%C3%A1-at-cinte-colombia-4263464633,Administración de Empresas,[],7/9/2025,
80f7ec5827536a65b20445da4ce4c6cb,jooble,Administrador(A) De Sistemas Senior (M/F) Asa,Ankix,"Almada, Setúbal, Portugal",,,[],7/7/2025 13:03,https://pt.linkedin.com/jobs/view/administrador-a-de-sistemas-senior-m-f-asa-at-ankix-4263463059,Administración de Empresas,[],7/9/2025,
8a7ee6b4b55084a89025fef4b9eaac2f,jooble,Administrador de Linux,Softtek,"Bogotá, Bogotá, Colombia",,,[],7/7/2025 12:57,https://co.linkedin.com/jobs/view/administrador-de-linux-at-softtek-4263461237,Administración de Empresas,[],7/9/2025,
7e8be9742b0caadff774054089c720b1,jooble,Administrador y Soporte Linux,Softtek,"Bogotá, Bogotá, Colombia",,,[],7/7/2025 12:46,https://co.linkedin.com/jobs/view/administrador-y-soporte-linux-at-softtek-4263449019,Administración de Empresas,[],7/9/2025,
9fa9ecfa6ee3b360f1bbf46457e6fec0,jooble,Administrador de Sistemas Azure,Expleo Group,"Lisbon, Lisboa, Portugal",,,[],7/7/2025 12:41,https://pt.linkedin.com/jobs/view/administrador-de-sistemas-azure-at-expleo-group-4263445249,Administración de Empresas,[],7/9/2025,
17345965caf40d48ad3b2413ed5c73ea,jooble,Administrador Sistemas Windows,SDi,"Logroño, La Rioja, Spain",,,[],7/7/2025 11:42,https://es.linkedin.com/jobs/view/administrador-sistemas-windows-at-sdi-4262115438,Administración de Empresas,[],7/9/2025,
6a7a5fb7b658284e9d28fef890bd37ae,jooble,Administrador SQL/BI,Grupo TECDATA Engineering,Spain,,"['SQL Server Administration', 'High Availability', 'Performance Tuning', 'Security', 'Always On', 'Clustering', 'Replication', 'SSIS', 'SSAS', 'SSRS', 'PowerShell Scripting']",[],7/7/2025 11:28,https://es.linkedin.com/jobs/view/administrador-sql-bi-at-grupo-tecdata-engineering-4259840606,Administración de Empresas,[],7/9/2025,
f41272c4154383021131d616c01ea3dd,jooble,Administrador de ServiceNow (H/M/X),Experis España,"Madrid, Madrid, Spain",,,[],7/7/2025 11:25,https://es.linkedin.com/jobs/view/administrador-de-servicenow-h-m-x-at-experis-espa%C3%B1a-4259839618,Administración de Empresas,[],7/9/2025,
4982ff068f084d9b4c5b7199adc4d958,jooble,Administrador de Sistemas (M/F),Ankix,"Lisbon, Lisboa, Portugal",,"['System Administration', 'Microsoft Operating Systems', 'Active Directory', 'Group Policies', 'Linux Administration', 'Containers', 'Networking Services', 'Scripting', 'VMware', 'Storage Management', 'Security', 'Cloud Environments', 'English Fluency']",[],7/7/2025 11:10,https://pt.linkedin.com/jobs/view/administrador-de-sistemas-m-f-at-ankix-4263267840,Administración de Empresas,[],7/9/2025,
7af8776d4967008b2d0070427b1634a1,jooble,Administrador BI ,Grupo TECDATA Engineering,"Madrid, Madrid, Spain",,"['SQL Server Administration', 'Business Intelligence', 'Integration Services', 'Analysis Services', 'Power BI', 'Reporting Services', 'Powershell']",[],7/7/2025 11:08,https://es.linkedin.com/jobs/view/administrador-bi-at-grupo-tecdata-engineering-4259839490,Administración de Empresas,[],7/9/2025,
036b21a869cf11df2d8255cc673d8846,jooble,Administrador de Sistemas (H/M/D),Grupo Armas Trasmediterránea,"Madrid, Madrid, Spain",,"['System Administration', 'Windows', 'Linux', 'Cloud', 'On-Premise', 'Security', 'Patch Management', 'Troubleshooting', 'Automation', 'PowerShell', 'Bash', 'Python', 'SQL Server', 'MySQL', 'PostgreSQL', 'VMware', 'Hyper-V']",[],7/7/2025 10:03,https://es.linkedin.com/jobs/view/administrador-de-sistemas-h-m-d-at-grupo-armas-trasmediterr%C3%A1nea-4259838059,Administración de Empresas,[],7/9/2025,
73fe0817e7ae35a3d0009698940b82d6,jooble,Administrador de Sistemas PeopleSoft,Pasiona,,,,[],7/7/2025 9:13,https://es.linkedin.com/jobs/view/administrador-de-sistemas-peoplesoft-at-pasiona-4258187176,Administración de Empresas,[],7/9/2025,
d88b200b966fcf434abeae57c14c3d77,jooble,Administrador de sistemas senior,Talent Bridge,"El Prat de Llobregat, Catalonia, Spain",,,[],7/7/2025 9:08,https://es.linkedin.com/jobs/view/administrador-de-sistemas-senior-at-talent-bridge-4259825902,Administración de Empresas,[],7/9/2025,
1c8d70bc88acee49b7eb3a96a1bc02cf,jooble,Administrador de segurança de TI,NBCC Consulting,Portugal,,,[],7/7/2025 8:46,https://pt.linkedin.com/jobs/view/administrador-de-seguran%C3%A7a-de-ti-at-nbcc-consulting-4259825814,Administración de Empresas,[],7/9/2025,
53b67bf194a6388c78661661f8c05fcc,jooble,ADMINISTRADOR DE VENTAS / CARACAS,CANACINTRA León,"Caracas, Distrito Capital, Venezuela",,,[],7/7/2025 1:45,https://ve.linkedin.com/jobs/view/administrador-de-ventas-caracas-at-canacintra-le%C3%B3n-4262975773,Administración de Empresas,[],7/9/2025,
1fbdeb4103d73abd2be0c296f8047452,jooble,"Administrador / Líder de Restaurante Pardos Chicken, Planet, Mr. Shao",Pardos Chicken,"San Borja, El Beni, Bolivia",,,[],7/7/2025 1:15,https://pe.linkedin.com/jobs/view/administrador-l%C3%ADder-de-restaurante-pardos-chicken-planet-mr-shao-at-pardos-chicken-4262974661,Administración de Empresas,[],7/9/2025,
e38fb0549bf415ea58bedb405bfe3977,jooble,ADMINISTRADOR DE SISTEMAS COMPUTACIONAIS LINUX,G4F,"Goiânia, Goiás, Brazil",,"['Linux', 'Unix', 'ITIL', 'Shell Scripting', 'LDAP', 'RADIUS', 'Apache', 'JBoss', 'Tomcat', 'Oracle', 'PostgreSQL', 'MySQL', 'DNS', 'DHCP', 'NFS', 'FTP']",[],7/7/2025 0:53,https://br.linkedin.com/jobs/view/administrador-de-sistemas-computacionais-linux-at-g4f-4261842296,Administración de Empresas,[],7/9/2025,
e5df7d64f6e1224311ec9d7981ebd8c8,jooble,Administrador de Campo,HeyClue,Chile,,,[],7/7/2025 0:20,https://cl.linkedin.com/jobs/view/administrador-de-campo-at-heyclue-4262966614,Administración de Empresas,[],7/9/2025,
67f737ee5d7767fc796ac27b1e8c5f62,jooble,Administrador de Licitaciones,Arquimed,Chile,,,[],7/7/2025 0:00,https://cl.linkedin.com/jobs/view/administrador-de-licitaciones-at-arquimed-4260325014,Administración de Empresas,[],7/9/2025,
41daeb07e9ed403b2b62327a8eee708a,jooble,Administrador de Punto de Venta,Pintulac,"Loja, Loja, Ecuador",,,[],7/7/2025 0:00,https://ec.linkedin.com/jobs/view/administrador-de-punto-de-venta-at-pintulac-4260744190,Administración de Empresas,[],7/9/2025,
065522ca812bb70d3f5c7064bbe2858a,jooble,ADMINISTRADOR DE CAMPO AGRICOLA CHÉPICA,Agricola y Comercial Campos de La Union S.A.,"Curicó, Maule, Chile",,,[],7/6/2025 19:57,https://cl.linkedin.com/jobs/view/administrador-de-campo-agricola-ch%C3%A9pica-at-agricola-y-comercial-campos-de-la-union-s-a-4262947725,Administración de Empresas,[],7/9/2025,
be9ad7f2d037680f4da1205f797cde66,jooble,Administrador cnc jdedwards oracle,Netvagas,"São Paulo, São Paulo, Brazil",,,[],7/6/2025 19:12,https://br.linkedin.com/jobs/view/administrador-cnc-jdedwards-oracle-at-netvagas-4262942946,Administración de Empresas,[],7/9/2025,
488e92b4fa65f72cb928fc9329eb3165,jooble,Administrador de bases de datos de Oracle,Superintendencia de Transporte,"Bogotá, Bogotá, Colombia",,,[],7/6/2025 16:35,https://co.linkedin.com/jobs/view/administrador-de-bases-de-datos-de-oracle-at-superintendencia-de-transporte-4262939224,Administración de Empresas,[],7/9/2025,
7e6f95fa677a48b024d878def5bb67f0,jooble,Administrador de banco de dados dba,Netvagas,"Belo Horizonte, Minas Gerais, Brazil",,,[],7/6/2025 13:21,https://br.linkedin.com/jobs/view/administrador-de-banco-de-dados-dba-at-netvagas-4262928918,Administración de Empresas,[],7/9/2025,
add5c00baf8ed1e51efa64ab1be979e7,jooble,Administrador(A) De Sistemas (Mid| Pleno) M/F Asa,Ankix,"Almada, Setúbal, Portugal",,,[],7/6/2025 13:02,https://pt.linkedin.com/jobs/view/administrador-a-de-sistemas-mid-pleno-m-f-asa-at-ankix-4262928686,Administración de Empresas,[],7/9/2025,
05ad4beeb8a1e90e000b187d6f490553,jooble,Administrador(A) De Sistemas (Mid| Pleno) M/F Asa,Ankix,"Almada, Setúbal, Portugal",,,[],7/6/2025 13:02,https://pt.linkedin.com/jobs/view/administrador-a-de-sistemas-mid-pleno-m-f-asa-at-ankix-4262924934,Administración de Empresas,[],7/9/2025,
5f408172c649586aeda4394166ebee20,jooble,Administrador de Redes - MS Network / SME Network,Radartec,"Brasília, Distrito Federal, Brazil",,,[],7/6/2025 13:01,https://br.linkedin.com/jobs/view/administrador-de-redes-ms-network-sme-network-at-radartec-4262926838,Administración de Empresas,[],7/9/2025,
29d2f29fa8e14d1145855e2038b02271,jooble,Administrador de banco de dados oracle pleno,Netvagas,"São Paulo, São Paulo, Brazil",,,[],7/6/2025 11:31,https://br.linkedin.com/jobs/view/administrador-de-banco-de-dados-oracle-pleno-at-netvagas-4262915951,Administración de Empresas,[],7/9/2025,
f001804bb1a86680dc4567ae611013d4,jooble,Administrador de banco de dados oracle senior,Netvagas,"São Paulo, São Paulo, Brazil",,,[],7/6/2025 11:30,https://br.linkedin.com/jobs/view/administrador-de-banco-de-dados-oracle-senior-at-netvagas-4262919538,Administración de Empresas,[],7/9/2025,
694bcd185eebc9f9fe15d4adea14188f,jooble,ADMINISTRADOR DE SISTEMAS COMPUTACIONAIS LINUX,G4F,"Goiânia, Goiás, Brazil",,"['Linux', 'Unix', 'ITIL', 'Shell Script', 'LDAP', 'RADIUS', 'Apache HTTP Server', 'JBoss', 'Tomcat', 'Oracle', 'PostgreSQL', 'MySQL', 'DNS', 'DHCP', 'NFS', 'FTP']",[],7/6/2025 7:01,https://br.linkedin.com/jobs/view/administrador-de-sistemas-computacionais-linux-at-g4f-4261558328,Administración de Empresas,[],7/9/2025,
df263a07e71f1727604a14c77b177144,jooble,Administrador - SP,Laddo Obras,Brazil,,,[],7/6/2025 2:37,https://br.linkedin.com/jobs/view/administrador-sp-at-laddo-obras-4259363241,Administración de Empresas,[],7/9/2025,
65ee833b335373be3a74826c10084b8c,jooble,Sub Administrador de Tienda / Plaza Norte,Solidez Empresarial S.A.,"Iguala de la Independencia, Guerrero, Mexico",,,[],7/6/2025 1:12,https://pe.linkedin.com/jobs/view/sub-administrador-de-tienda-plaza-norte-at-solidez-empresarial-s-a-4262782008,Administración de Empresas,[],7/9/2025,
2ce8c128226fa8e90d7e1986d3f5b872,jooble,Administrador de Sede,Segurindustria Perú,Peru,,,[],7/6/2025 1:12,https://pe.linkedin.com/jobs/view/administrador-de-sede-at-segurindustria-per%C3%BA-4262781134,Administración de Empresas,[],7/9/2025,
564818c64853606b5b7d2af99a40dfde,jooble,Administrador de Agencia Chachapoyas,Caja Maynas,"Chachapoyas, Amazonas, Peru",,,[],7/6/2025 1:12,https://pe.linkedin.com/jobs/view/administrador-de-agencia-chachapoyas-at-caja-maynas-4262782003,Administración de Empresas,[],7/9/2025,
567b44d14f3d4ea472848d48221380d9,jooble,ADMINISTRADOR DE DADOS,G4F,"Goiânia, Goiás, Brazil",,"['Database Management', 'Data Governance', 'Data Migration Strategies', 'Data Integration Strategies', 'Data Administration', 'Relational Modeling', 'Multidimensional Modeling', 'Non-relational Modeling', 'Data Design', 'Data Model Creation', 'Logical Data Mapping', 'Physical Data Mapping', 'Metadata Description', 'Data Modeling Tools', 'ITIL Certification', 'Data Documentation']",[],7/5/2025 23:42,https://br.linkedin.com/jobs/view/administrador-de-dados-at-g4f-4261523187,Administración de Empresas,[],7/9/2025,
0029787e68be754c1a08cdcdc8192073,jooble,ADMINISTRADOR DE SEGURANCA DA INFORMACAO E CIBERSEGURANCA,G4F,"Goiânia, Goiás, Brazil",,,[],7/5/2025 23:42,https://br.linkedin.com/jobs/view/administrador-de-seguranca-da-informacao-e-ciberseguranca-at-g4f-4261519674,Administración de Empresas,[],7/9/2025,
51ca1f405aae8d6fcb769574417317e4,jooble,Administrador em seguranca da informacao senior,Netvagas,"Brasília, Distrito Federal, Brazil",,,[],7/5/2025 23:29,https://br.linkedin.com/jobs/view/administrador-em-seguranca-da-informacao-senior-at-netvagas-4262765452,Administración de Empresas,[],7/9/2025,
259ea6ed6010af776dbd762e9dd9be6e,jooble,Administrador junior,Papeleria Medellin,"Florencia, Caquetá, Colombia",,,[],7/5/2025 20:23,https://co.linkedin.com/jobs/view/administrador-junior-at-papeleria-medellin-4262734715,Administración de Empresas,[],7/9/2025,
00e4d0c6cc89fd2ebd4e6385fea263fc,jooble,Administrador(a) de Contrato (Experiencia Minería)  Calama,DFV Ingeniería y Gestión,"Santiago, Región Metropolitana, Chile",,,[],7/5/2025 19:57,https://cl.linkedin.com/jobs/view/administrador-a-de-contrato-experiencia-miner%C3%ADa-%E2%80%93-calama-at-dfv-ingenier%C3%ADa-y-gesti%C3%B3n-4262758480,Administración de Empresas,[],7/9/2025,
356446b0451e0755cc70088b1e902ef9,jooble,Administrador de Contrato,Macan,"Copiapó, Atacama, Chile",,,[],7/5/2025 19:56,https://cl.linkedin.com/jobs/view/administrador-de-contrato-at-macan-4262758474,Administración de Empresas,[],7/9/2025,
9cc161dd7f4c94c34dbd07ae5c21c6ef,jooble,Administrador de contrato - Ingeniero Eléctrico,GRUPO PROPAMAT,"Santiago, Región Metropolitana, Chile",,,[],7/5/2025 19:56,https://cl.linkedin.com/jobs/view/administrador-de-contrato-ingeniero-el%C3%A9ctrico-at-grupo-propamat-4262753846,Administración de Empresas,[],7/9/2025,
0390c3d43788d46411de54cc8f15227b,jooble,Administrador de punto de venta / Valledupar,Gente Útil S.A.,"Valledupar, Cesar, Colombia",,,[],7/5/2025 19:13,https://co.linkedin.com/jobs/view/administrador-de-punto-de-venta-valledupar-at-gente-%C3%BAtil-s-a-4262755300,Administración de Empresas,[],7/9/2025,
996eac0810fa8c71b69c5cc23c44e154,jooble,Administrador de Tienda / Duitama,Gente Útil S.A.,"Duitama, Boyacá, Colombia",,,[],7/5/2025 19:13,https://co.linkedin.com/jobs/view/administrador-de-tienda-duitama-at-gente-%C3%BAtil-s-a-4262754421,Administración de Empresas,[],7/9/2025,
26a555475fe5b9775e7a3696cd13c9da,jooble,Administrador  Lider de Tienda  Cromantic Bogota Norte,Prosalon Distribuciones ,"Bogotá, Bogotá, Colombia",,,[],7/5/2025 19:13,https://co.linkedin.com/jobs/view/administrador-lider-de-tienda-cromantic-bogota-norte-at-prosalon-distribuciones-4262749930,Administración de Empresas,[],7/9/2025,
d7154ad2f2d81ece3b93ae86e7833563,jooble,Administrador de Tienda / Villavicencio,Gente Útil S.A.,"Villavicencio, Meta, Colombia",,,[],7/5/2025 19:13,https://co.linkedin.com/jobs/view/administrador-de-tienda-villavicencio-at-gente-%C3%BAtil-s-a-4262752491,Administración de Empresas,[],7/9/2025,
bd72a025c3f43d30862480ff0f959692,jooble,Administrador de Tienda /Tunja,Gente Útil S.A.,"Tunja, Boyacá, Colombia",,,[],7/5/2025 19:13,https://co.linkedin.com/jobs/view/administrador-de-tienda-tunja-at-gente-%C3%BAtil-s-a-4262750990,Administración de Empresas,[],7/9/2025,
eb2c45af0d233fba4521aa1651499d44,jooble,Administrador de punto de venta / Bucaramanga,Gente Útil S.A.,Colombia,,,[],7/5/2025 19:13,https://co.linkedin.com/jobs/view/administrador-de-punto-de-venta-bucaramanga-at-gente-%C3%BAtil-s-a-4262749927,Administración de Empresas,[],7/9/2025,
a854da58323eab563a712b30761df4fb,jooble,Administrador de Tienda /Cúcuta,Gente Útil S.A.,"Cúcuta, Norte de Santander, Colombia",,,[],7/5/2025 19:13,https://co.linkedin.com/jobs/view/administrador-de-tienda-c%C3%BAcuta-at-gente-%C3%BAtil-s-a-4262751695,Administración de Empresas,[],7/9/2025,
